GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1308802504,20260514,202605,2026,2026.3671,CHN,CHINA,CHN,,,,,,,,IGOWSTNAT,NATO,WST,NAT,,,,IGO,,,0,130,130,13,3,-4.4,8,1,8,-2.09523809523809,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,20260613003000,http://www.rockymounttelegram.com/news/national/the-latest-pakistan-says-us-and-iran-agree-on-final-text-of-a-peace-deal/article_d487928a-d119-5519-b03b-70c29f8270d2.html
1308802505,20260514,202605,2026,2026.3671,CHRPRO300,PRESBYTERIAN,,,,CHR,PRO,,,,,,,,,,,,,,1,010,010,01,1,0.0,4,1,4,1.48760330578512,3,"Sierra Blanca, New Mexico, United States",US,USNM,NM027,33.5237,-105.729,911034,0,,,,,,,,3,"Sierra Blanca, New Mexico, United States",US,USNM,,33.5237,-105.729,911034,20260613003000,https://www.therecord.com/news/world/as-polyamory-gains-visibility-monogamy-faces-a-vote-in-the-presbyterian-church-usa/article_2f1e2f3d-e5a1-5589-9390-20d6ef1c84a0.html
1308802506,20260514,202605,2026,2026.3671,CHRPRO300,PRESBYTERIAN,,,,CHR,PRO,,,,,,,,,,,,,,1,010,010,01,1,0.0,6,1,6,1.48760330578512,1,Canada,CA,CA,,60,-96,CA,0,,,,,,,,1,Canada,CA,CA,,60,-96,CA,20260613003000,https://www.therecord.com/news/world/as-polyamory-gains-visibility-monogamy-faces-a-vote-in-the-presbyterian-church-usa/article_2f1e2f3d-e5a1-5589-9390-20d6ef1c84a0.html
1308802507,20260514,202605,2026,2026.3671,CHRPRO300,PRESBYTERIAN,,,,CHR,PRO,,,,,,,,,,,,,,0,043,043,04,1,2.8,10,1,10,1.48760330578512,1,Canada,CA,CA,,60,-96,CA,0,,,,,,,,1,Canada,CA,CA,,60,-96,CA,20260613003000,https://www.therecord.com/news/world/as-polyamory-gains-visibility-monogamy-faces-a-vote-in-the-presbyterian-church-usa/article_2f1e2f3d-e5a1-5589-9390-20d6ef1c84a0.html
1308802508,20260514,202605,2026,2026.3671,COP,POLICE OFFICER,,,,,,COP,,,CRM,CRIMINAL,,,,,,CRM,,,1,173,173,17,4,-5.0,10,1,10,-10.3351955307263,4,"Bristol, Bristol, City of, United Kingdom",UK,UKB7,40094,51.45,-2.58333,-2590919,4,"Bristol, Bristol, City of, United Kingdom",UK,UKB7,40094,51.45,-2.58333,-2590919,4,"Bristol, Bristol, City of, United Kingdom",UK,UKB7,40094,51.45,-2.58333,-2590919,20260613003000,http://www.londonmercury.com/news/279119651/palestine-action-activists-sentenced-as-terrorists
1308802509,20260514,202605,2026,2026.3671,COP,POLICE OFFICER,,,,,,COP,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,1712,171,17,4,-9.2,4,1,4,-10.3351955307263,4,"Bristol, Bristol, City of, United Kingdom",UK,UKB7,40094,51.45,-2.58333,-2590919,4,"Bristol, Bristol, City of, United Kingdom",UK,UKB7,40094,51.45,-2.58333,-2590919,4,"Bristol, Bristol, City of, United Kingdom",UK,UKB7,40094,51.45,-2.58333,-2590919,20260613003000,http://www.londonmercury.com/news/279119651/palestine-action-activists-sentenced-as-terrorists
1308802510,20260514,202605,2026,2026.3671,COP,POLICE OFFICER,,,,,,COP,,,USA,CHARLOTTE,USA,,,,,,,,1,1712,171,17,4,-9.2,6,1,6,-10.3351955307263,4,"Bristol, Bristol, City of, United Kingdom",UK,UKB7,40094,51.45,-2.58333,-2590919,4,"Bristol, Bristol, City of, United Kingdom",UK,UKB7,40094,51.45,-2.58333,-2590919,4,"Bristol, Bristol, City of, United Kingdom",UK,UKB7,40094,51.45,-2.58333,-2590919,20260613003000,http://www.londonmercury.com/news/279119651/palestine-action-activists-sentenced-as-terrorists
1308802511,20260514,202605,2026,2026.3671,CRM,CRIMINAL,,,,,,CRM,,,COP,POLICE OFFICER,,,,,,COP,,,1,173,173,17,4,-5.0,6,1,6,-10.3351955307263,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20260613003000,http://www.londonmercury.com/news/279119651/palestine-action-activists-sentenced-as-terrorists
1308802512,20260514,202605,2026,2026.3671,LAOCOP,LAOS,LAO,,,,,COP,,,LAO,LAOS,LAO,,,,,,,,1,173,173,17,4,-5.0,2,1,2,-6.38297872340426,1,Laos,LA,LA,,18,105,LA,1,Laos,LA,LA,,18,105,LA,1,Laos,LA,LA,,18,105,LA,20260613003000,https://www.nbclosangeles.com/news/local/international-fugitive-wanted-for-westminster-murder-brought-back-to-orange-county/3903605/
1308802513,20260514,202605,2026,2026.3671,USA,CHARLOTTE,USA,,,,,,,,CRM,CRIMINAL,,,,,,CRM,,,1,173,173,17,4,-5.0,2,1,2,-10.3351955307263,1,Israel,IS,IS,,31.5,34.75,IS,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20260613003000,http://www.londonmercury.com/news/279119651/palestine-action-activists-sentenced-as-terrorists
1308802514,20260514,202605,2026,2026.3671,USA,TAMPA,USA,,,,,,,,USACOP,UNITED STATES,USA,,,,,COP,,,1,160,160,16,4,-4.0,1,1,1,-4.6875,3,"Clearwater Beach, Florida, United States",US,USFL,FL103,27.9772,-82.8279,280544,3,"Clearwater Beach, Florida, United States",US,USFL,,27.9772,-82.8279,280544,3,"Clearwater Beach, Florida, United States",US,USFL,,27.9772,-82.8279,280544,20260613003000,https://www.fox13news.com/news/tampa-police-establish-special-event-zone-downtown-stop-teen-takeovers
1308802515,20260514,202605,2026,2026.3671,USA,TAMPA,USA,,,,,,,,USACOP,UNITED STATES,USA,,,,,COP,,,1,160,160,16,4,-4.0,1,1,1,-4.6875,3,"Tampa, Florida, United States",US,USFL,FL057,27.9475,-82.4584,292005,3,"Tampa, Florida, United States",US,USFL,FL057,27.9475,-82.4584,292005,3,"Tampa, Florida, United States",US,USFL,FL057,27.9475,-82.4584,292005,20260613003000,https://www.fox13news.com/news/tampa-police-establish-special-event-zone-downtown-stop-teen-takeovers
1308802516,20260514,202605,2026,2026.3671,USACOP,TAMPA,USA,,,,,COP,,,,,,,,,,,,,1,160,160,16,4,-4.0,1,1,1,-4.6875,3,"Tampa, Florida, United States",US,USFL,FL057,27.9475,-82.4584,292005,0,,,,,,,,3,"Tampa, Florida, United States",US,USFL,FL057,27.9475,-82.4584,292005,20260613003000,https://www.fox13news.com/news/tampa-police-establish-special-event-zone-downtown-stop-teen-takeovers
1308802517,20260514,202605,2026,2026.3671,USACOP,UNITED STATES,USA,,,,,COP,,,USA,UNITED STATES,USA,,,,,,,,1,160,160,16,4,-4.0,2,1,2,-4.6875,3,"Tampa, Florida, United States",US,USFL,FL057,27.9475,-82.4584,292005,3,"Tampa, Florida, United States",US,USFL,FL057,27.9475,-82.4584,292005,3,"Tampa, Florida, United States",US,USFL,FL057,27.9475,-82.4584,292005,20260613003000,https://www.fox13news.com/news/tampa-police-establish-special-event-zone-downtown-stop-teen-takeovers
1308802518,20260606,202606,2026,2026.4274,,,,,,,,,,,CHRCTH,CATHOLIC,,,,CHR,CTH,,,,1,043,043,04,1,2.8,10,1,10,2.64550264550264,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260613003000,https://www.therecord.com/politics/provincial/dates-set-for-ontario-teacher-contract-talks-with-ford-government/article_bb704a03-9991-5fa7-babe-bf03f3c4359b.html
1308802519,20260606,202606,2026,2026.4274,CHRCTH,CATHOLIC,,,,CHR,CTH,,,,,,,,,,,,,,1,042,042,04,1,1.9,10,1,10,2.64550264550264,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260613003000,https://www.therecord.com/politics/provincial/dates-set-for-ontario-teacher-contract-talks-with-ford-government/article_bb704a03-9991-5fa7-babe-bf03f3c4359b.html
1308802520,20260606,202606,2026,2026.4274,FRA,FRANCE,FRA,,,,,,,,,,,,,,,,,,0,160,160,16,4,-4.0,1,1,1,-2.09523809523809,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,0,,,,,,,,1,Russia,RS,RS,,60,100,RS,20260613003000,http://www.rockymounttelegram.com/news/national/the-latest-pakistan-says-us-and-iran-agree-on-final-text-of-a-peace-deal/article_d487928a-d119-5519-b03b-70c29f8270d2.html
1308802521,20260606,202606,2026,2026.4274,FRA,FRANCE,FRA,,,,,,,,,,,,,,,,,,0,160,160,16,4,-4.0,4,1,4,-2.09523809523809,1,France,FR,FR,,46,2,FR,0,,,,,,,,1,France,FR,FR,,46,2,FR,20260613003000,http://www.rockymounttelegram.com/news/national/the-latest-pakistan-says-us-and-iran-agree-on-final-text-of-a-peace-deal/article_d487928a-d119-5519-b03b-70c29f8270d2.html
1308802522,20260606,202606,2026,2026.4274,MNCUSA,PEPSICO,USA,,,,,MNC,,,USA,UNITED STATES,USA,,,,,,,,1,036,036,03,1,4.0,2,1,2,3.42857142857143,3,"Mall Of America, Minnesota, United States",US,USMN,MN037,44.8544,-93.2436,659621,3,"Mall Of America, Minnesota, United States",US,USMN,,44.8544,-93.2436,659621,3,"Mall Of America, Minnesota, United States",US,USMN,,44.8544,-93.2436,659621,20260613003000,https://bleedingcool.com/pop-culture/pepsi-will-debut-drips-at-the-mall-of-america-on-june-22/
1308802523,20260606,202606,2026,2026.4274,USA,MINNESOTA,USA,,,,,,,,,,,,,,,,,,1,036,036,03,1,4.0,8,1,8,3.42857142857143,3,"Mall Of America, Minnesota, United States",US,USMN,MN037,44.8544,-93.2436,659621,0,,,,,,,,3,"Mall Of America, Minnesota, United States",US,USMN,,44.8544,-93.2436,659621,20260613003000,https://bleedingcool.com/pop-culture/pepsi-will-debut-drips-at-the-mall-of-america-on-june-22/
1308802524,20260606,202606,2026,2026.4274,USA,UNITED STATES,USA,,,,,,,,JUD,JUDGE,,,,,,JUD,,,0,128,128,12,3,-5.0,1,1,1,-2.00462606013878,3,"San Francisco, California, United States",US,USCA,CA075,37.7749,-122.419,277593,3,"San Francisco, California, United States",US,USCA,,37.7749,-122.419,277593,3,"San Francisco, California, United States",US,USCA,,37.7749,-122.419,277593,20260613003000,https://www.theatlantic.com/culture/2026/06/kennedy-center-signage/687539/
1308802525,20260606,202606,2026,2026.4274,USA,UNITED STATES,USA,,,,,,,,JUD,JUDGE,,,,,,JUD,,,0,128,128,12,3,-5.0,1,1,1,-2.00462606013878,3,"San Francisco, California, United States",US,USCA,CA075,37.7749,-122.419,277593,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260613003000,https://www.theatlantic.com/culture/2026/06/kennedy-center-signage/687539/
1308802526,20260606,202606,2026,2026.4274,USA,UNITED STATES,USA,,,,,,,,JUD,JUDGE,,,,,,JUD,,,0,160,160,16,4,-4.0,1,1,1,-2.00462606013878,3,"San Francisco, California, United States",US,USCA,CA075,37.7749,-122.419,277593,3,"San Francisco, California, United States",US,USCA,,37.7749,-122.419,277593,3,"San Francisco, California, United States",US,USCA,,37.7749,-122.419,277593,20260613003000,https://www.theatlantic.com/culture/2026/06/kennedy-center-signage/687539/
1308802527,20260606,202606,2026,2026.4274,USA,UNITED STATES,USA,,,,,,,,JUD,JUDGE,,,,,,JUD,,,0,160,160,16,4,-4.0,1,1,1,-2.00462606013878,3,"San Francisco, California, United States",US,USCA,CA075,37.7749,-122.419,277593,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260613003000,https://www.theatlantic.com/culture/2026/06/kennedy-center-signage/687539/
1308802528,20260612,202606,2026,2026.4438,BUS,COMPANY,,,,,,BUS,,,USA,WASHINGTON,USA,,,,,,,,1,115,115,11,3,-2.0,5,1,5,-2.00462606013878,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260613003000,https://www.theatlantic.com/culture/2026/06/kennedy-center-signage/687539/
1308802529,20260612,202606,2026,2026.4438,BUS,COMPANY,,,,,,BUS,,,USA,WASHINGTON,USA,,,,,,,,1,161,161,16,4,-4.0,5,1,5,-2.00462606013878,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260613003000,https://www.theatlantic.com/culture/2026/06/kennedy-center-signage/687539/
1308802530,20260612,202606,2026,2026.4438,CVL,SETTLEMENT,,,,,,CVL,,,USA,UNITED STATES,USA,,,,,,,,0,100,100,10,3,-5.0,4,1,4,-0.57049714751426,3,"Capitol Hill, District of Columbia, United States",US,USDC,DC001,38.889,-77.0003,529313,3,"Capitol Hill, District of Columbia, United States",US,USDC,,38.889,-77.0003,529313,3,"Capitol Hill, District of Columbia, United States",US,USDC,,38.889,-77.0003,529313,20260613003000,https://www.yahoo.com/news/politics/articles/runoffs-trump-next-big-gop-212200453.html
1308802531,20260612,202606,2026,2026.4438,CVL,SETTLEMENT,,,,,,CVL,,,USA,UNITED STATES,USA,,,,,,,,0,100,100,10,3,-5.0,6,1,6,-0.57049714751426,2,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,2,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,2,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,20260613003000,https://www.yahoo.com/news/politics/articles/runoffs-trump-next-big-gop-212200453.html
1308802532,20260612,202606,2026,2026.4438,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,0214,021,02,1,3.4,1,1,1,-0.57049714751426,3,"Capitol Hill, District of Columbia, United States",US,USDC,DC001,38.889,-77.0003,529313,0,,,,,,,,3,"Capitol Hill, District of Columbia, United States",US,USDC,,38.889,-77.0003,529313,20260613003000,https://www.yahoo.com/news/politics/articles/runoffs-trump-next-big-gop-212200453.html
1308802533,20260612,202606,2026,2026.4438,USA,UNITED STATES,USA,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,130,130,13,3,-4.4,2,1,2,-0.57049714751426,3,"Capitol Hill, District of Columbia, United States",US,USDC,DC001,38.889,-77.0003,529313,1,Iran,IR,IR,,32,53,IR,3,"Capitol Hill, District of Columbia, United States",US,USDC,,38.889,-77.0003,529313,20260613003000,https://www.yahoo.com/news/politics/articles/runoffs-trump-next-big-gop-212200453.html
1308802534,20260613,202606,2026,2026.4466,,,,,,,,,,,AGR,FARMER,,,,,,AGR,,,1,042,042,04,1,1.9,10,1,10,4.40677966101695,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260613003000,https://www.walesonline.co.uk/lifestyle/tv/jeremy-clarksons-quiet-life-star-34082011
1308802535,20260613,202606,2026,2026.4466,,,,,,,,,,,AUS,VICTORIA,AUS,,,,,,,,1,013,013,01,1,0.4,6,1,6,2.84090909090909,0,,,,,,,,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20260613003000,https://victoriaadvocate.com/2026/06/12/victoria-isd-posts-gains-across-high-school-staar-exams/
1308802536,20260613,202606,2026,2026.4466,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,020,020,02,1,3.0,4,1,4,2.97766749379652,0,,,,,,,,4,"Brisbane, Queensland, Australia",AS,AS04,154654,-27.5,153.017,-1561728,4,"Brisbane, Queensland, Australia",AS,AS04,154654,-27.5,153.017,-1561728,20260613003000,https://www.cairnspost.com.au/entertainment/music/tours/cant-say-that-star-storms-out-of-aussie-comedians-interview/news-story/a5159afcf0592027bd36502df916891d?nk=477155dcd9e20f6eccbaf5dc8fb3027a-1781309815
1308802537,20260613,202606,2026,2026.4466,,,,,,,,,,,BUS,BANK,,,,,,BUS,,,0,020,020,02,1,3.0,5,1,5,-2.09523809523809,0,,,,,,,,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,20260613003000,http://www.rockymounttelegram.com/news/national/the-latest-pakistan-says-us-and-iran-agree-on-final-text-of-a-peace-deal/article_d487928a-d119-5519-b03b-70c29f8270d2.html
1308802538,20260613,202606,2026,2026.4466,,,,,,,,,,,BUS,AIRLINE,,,,,,BUS,,,1,050,050,05,1,3.5,10,1,10,-7.69230769230769,0,,,,,,,,1,Nigeria,NI,NI,,10,8,NI,1,Nigeria,NI,NI,,10,8,NI,20260613003000,https://www.el-balad.com/17019419
1308802539,20260613,202606,2026,2026.4466,,,,,,,,,,,CAF,CENTRAL AFRICAN REPUBLIC,CAF,,,,,,,,0,063,063,06,2,7.4,8,1,8,-4.08472012102874,0,,,,,,,,4,"Bangui, Bangui, Central African Republic",CT,CT18,18585,4.36667,18.5833,-1339562,4,"Bangui, Bangui, Central African Republic",CT,CT18,18585,4.36667,18.5833,-1339562,20260613003000,https://www.internazionale.it/ultime-notizie-reuters/2026/06/13/us-deports-iranian-pro-democracy-activist-to-central-african-republic-lawyer-says
1308802540,20260613,202606,2026,2026.4466,,,,,,,,,,,CAF,CENTRAL AFRICAN REPUBLIC,CAF,,,,,,,,0,063,063,06,2,7.4,2,1,2,-4.08472012102874,0,,,,,,,,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260613003000,https://www.internazionale.it/ultime-notizie-reuters/2026/06/13/us-deports-iranian-pro-democracy-activist-to-central-african-republic-lawyer-says
1308802541,20260613,202606,2026,2026.4466,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,042,042,04,1,1.9,2,1,2,2.32067510548523,0,,,,,,,,4,"Canso, Nova Scotia, Canada",CA,CA07,12626,45.35,-61,-562093,4,"Canso, Nova Scotia, Canada",CA,CA07,12626,45.35,-61,-562093,20260613003000,https://www.el-balad.com/17019414
1308802542,20260613,202606,2026,2026.4466,,,,,,,,,,,CAN,NOVA SCOTIA,CAN,,,,,,,,1,043,043,04,1,2.8,3,1,3,2.32067510548523,0,,,,,,,,4,"Canso, Nova Scotia, Canada",CA,CA07,12626,45.35,-61,-562093,4,"Canso, Nova Scotia, Canada",CA,CA07,12626,45.35,-61,-562093,20260613003000,https://www.el-balad.com/17019414
1308802543,20260613,202606,2026,2026.4466,,,,,,,,,,,CHR,CHRISTIAN,,,,CHR,,,,,0,051,051,05,1,3.4,10,1,10,1.48760330578512,0,,,,,,,,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,20260613003000,https://www.therecord.com/news/world/as-polyamory-gains-visibility-monogamy-faces-a-vote-in-the-presbyterian-church-usa/article_2f1e2f3d-e5a1-5589-9390-20d6ef1c84a0.html
1308802544,20260613,202606,2026,2026.4466,,,,,,,,,,,COG,CONGO,COG,,,,,,,,1,014,014,01,1,0.0,2,1,2,-6.01503759398496,0,,,,,,,,1,Congo,CF,CF,,-1,15,CF,1,Congo,CF,CF,,-1,15,CF,20260613003000,https://www.yahoo.com/news/science/articles/blind-spots-could-hide-full-101738931.html
1308802545,20260613,202606,2026,2026.4466,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,020,020,02,1,3.0,4,1,4,-8.55263157894737,0,,,,,,,,3,"Los Angeles, California, United States",US,USCA,,34.0522,-118.244,1662328,3,"Los Angeles, California, United States",US,USCA,,34.0522,-118.244,1662328,20260613003000,https://www.nbclosangeles.com/investigations/witness-call-helps-police-arrest-3-commercial-burglary-suspects/3903633/
